quantity_sold,price_diff,leftover,restaurant_type,meal_type,menu_item_name,has_promotion,special_event,weather_condition
173,5.24,113.00040000000001,1,1,1,0,0,2
121,10.899999999999999,165.0004,0,2,3,0,0,0
51,3.6100000000000003,235.0004,3,2,9,0,0,2
83,3.0300000000000002,203.0004,3,1,1,0,0,1
429,0.6199999999999999,0.0,3,0,13,0,0,2
448,0.9400000000000002,0.0,3,0,13,0,0,0
62,8.780000000000001,224.0004,2,2,3,1,0,0
602,3.4499999999999993,0.0,1,0,6,1,0,2
299,1.5700000000000012,0.0,3,0,6,0,0,1
205,10.120000000000001,81.00040000000001,1,2,3,0,0,1
176,-0.7699999999999996,110.00040000000001,0,1,3,1,0,1
220,1.48,66.00040000000001,3,1,10,0,0,0
170,13.340000000000002,116.00040000000001,3,1,12,0,0,2
429,1.29,0.0,1,2,5,1,0,0
212,4.48,74.00040000000001,3,0,6,0,0,2
165,4.280000000000001,121.00040000000001,1,1,1,0,0,2
91,6.759999999999998,195.0004,3,2,4,0,0,2
198,2.490000000000001,88.00040000000001,1,2,1,0,0,1
468,-0.3200000000000003,0.0,3,2,1,1,0,0
509,2.2399999999999993,0.0,3,0,6,0,0,0
57,11.84,229.0004,3,1,12,0,0,2
295,0.15000000000000036,0.0,0,0,6,0,0,2
139,1.8900000000000006,147.0004,3,1,12,1,0,0
211,2.2399999999999993,75.00040000000001,3,2,1,0,0,1
599,0.15999999999999992,0.0,3,0,10,1,0,2
146,7.58,140.0004,1,1,4,0,0,1
104,11.840000000000002,182.0004,3,1,12,0,0,0
451,1.7400000000000002,0.0,3,0,6,0,0,0
134,1.7599999999999998,152.0004,3,2,7,0,0,0
267,1.4099999999999984,19.000400000000013,1,1,2,1,0,2
413,1.6799999999999997,0.0,3,0,6,0,0,2
652,-1.6900000000000013,0.0,0,0,6,1,0,1
388,0.020000000000000462,0.0,0,1,1,1,0,2
546,-0.7600000000000007,0.0,3,0,9,1,0,0
186,1.0100000000000002,100.00040000000001,3,1,13,0,0,0
301,0.48,0.0,3,1,10,0,0,0
187,3.0399999999999996,99.00040000000001,1,1,5,0,0,2
184,7.030000000000001,102.00040000000001,3,1,12,0,0,2
139,3.76,147.0004,3,0,6,0,0,2
279,2.5,7.000400000000013,2,0,5,0,0,2
225,8.510000000000002,61.00040000000001,2,1,8,0,0,2
45,13.899999999999999,241.0004,1,1,8,0,0,0
406,0.7800000000000002,0.0,1,2,1,1,0,2
141,6.829999999999998,145.0004,0,2,0,0,0,0
522,-0.010000000000000231,0.0,3,1,10,1,0,2
328,2.62,0.0,3,0,9,0,0,2
88,4.449999999999999,198.0004,3,2,1,0,0,2
229,3.12,57.00040000000001,3,1,1,0,0,2
494,0.17999999999999972,0.0,4,2,4,1,0,2
59,13.1,227.0004,1,1,4,0,0,0
264,1.9700000000000006,22.000400000000013,1,1,1,0,0,2
421,2.130000000000001,0.0,3,0,6,0,0,2
290,3.6000000000000005,0.0,1,2,1,0,0,2
76,16.209999999999997,210.0004,3,2,0,0,0,2
60,11.48,226.0004,1,1,11,1,0,2
465,0.23000000000000043,0.0,4,1,1,1,0,0
123,11.899999999999999,163.0004,0,1,0,0,0,0
288,0.45999999999999974,0.0,3,1,10,0,0,2
162,2.9799999999999995,124.00040000000001,3,0,6,0,0,2
18,6.92,268.0004,3,1,4,0,0,2
211,2.639999999999999,75.00040000000001,3,1,12,1,0,2
86,13.66,200.0004,3,1,0,0,0,2
76,5.829999999999998,210.0004,0,1,3,0,0,1
311,3.17,0.0,1,2,1,0,0,1
732,-2.1099999999999994,0.0,2,0,9,1,0,0
227,10.62,59.00040000000001,3,1,12,0,1,2
148,0.4800000000000004,138.0004,0,2,8,0,1,2
28,10.17,258.0004,1,2,8,0,0,2
553,3.67,0.0,3,0,6,0,0,1
617,0.7,0.0,3,2,13,0,0,2
145,3.5600000000000023,141.0004,3,1,12,0,0,0
503,0.6200000000000001,0.0,1,0,5,0,0,0
75,4.760000000000002,211.0004,3,1,12,1,0,1
382,0.8100000000000005,0.0,3,2,1,0,0,2
152,4.02,134.0004,3,1,12,0,0,0
281,1.2799999999999994,5.000400000000013,3,2,1,0,0,1
228,7.080000000000002,58.00040000000001,4,2,2,0,0,2
354,1.1199999999999997,0.0,0,2,5,0,0,0
372,0.77,0.0,3,0,13,0,0,1
394,0.9500000000000002,0.0,0,0,5,0,0,0
255,5.140000000000001,31.000400000000013,0,2,11,0,0,2
386,6.500000000000002,0.0,2,2,9,0,0,2
526,0.7700000000000002,0.0,3,0,10,0,0,0
298,3.4800000000000004,0.0,3,2,7,0,0,0
84,12.97,202.0004,3,1,12,0,0,1
209,3.8000000000000007,77.00040000000001,0,2,3,0,0,0
358,0.6799999999999997,0.0,3,1,10,0,0,0
363,2.99,0.0,1,2,1,0,0,1
185,0.71,101.00040000000001,3,1,10,0,0,2
633,1.9699999999999998,0.0,1,2,13,0,0,0
459,6.840000000000001,0.0,1,0,6,0,0,1
280,-2.8099999999999987,6.000400000000013,0,2,8,1,0,2
558,1.2400000000000002,0.0,1,0,9,0,0,1
16,13.499999999999996,270.0004,0,1,0,0,0,2
183,-1.2699999999999996,103.00040000000001,2,2,8,1,0,2
552,-1.0999999999999996,0.0,3,2,1,1,0,2
142,14.900000000000002,144.0004,1,2,11,0,0,0
52,10.249999999999998,234.0004,2,1,8,0,1,2
446,0.22000000000000064,0.0,0,1,5,0,0,2
359,3.74,0.0,2,1,5,0,0,1
426,2.1800000000000006,0.0,3,2,9,0,0,2
319,0.8999999999999999,0.0,3,1,13,0,0,1
607,-0.2699999999999996,0.0,4,1,1,1,0,1
434,-1.9200000000000017,0.0,2,1,3,1,0,2
349,2.8200000000000003,0.0,3,1,1,0,0,1
277,3.4000000000000004,9.000400000000013,1,1,1,0,0,0
330,2.5999999999999996,0.0,3,0,6,0,0,1
221,3.2399999999999984,65.00040000000001,1,1,8,1,0,2
292,2.95,0.0,3,1,1,0,0,0
237,1.040000000000001,49.00040000000001,0,2,9,0,0,1
222,3.75,64.00040000000001,0,1,1,0,0,2
157,4.790000000000001,129.0004,3,2,9,0,0,2
481,1.1100000000000003,0.0,3,0,6,0,0,2
108,10.81,178.0004,3,1,12,0,0,2
409,0.55,0.0,3,1,10,0,0,2
251,3.5,35.00040000000001,2,1,8,1,0,0
415,0.7400000000000002,0.0,1,1,1,0,0,2
0,13.89,286.0004,3,1,0,0,0,2
290,9.280000000000001,0.0,1,1,2,0,0,1
125,1.21,161.0004,3,1,13,0,0,0
46,15.340000000000003,240.0004,3,2,0,0,0,1
296,6.3500000000000005,0.0,1,0,6,0,0,1
242,5.79,44.00040000000001,1,1,1,0,1,1
0,10.740000000000002,286.0004,3,1,12,0,0,0
248,3.209999999999999,38.00040000000001,1,2,1,0,0,0
359,1.4500000000000002,0.0,3,1,1,0,0,1
112,4.48,174.0004,2,2,8,1,0,2
233,-0.41000000000000014,53.00040000000001,0,2,11,1,0,2
149,1.9799999999999995,137.0004,1,1,5,0,0,1
208,13.059999999999999,78.00040000000001,1,2,2,0,0,0
32,5.780000000000001,254.0004,2,1,8,1,0,0
227,4.109999999999999,59.00040000000001,1,0,6,0,0,1
0,13.409999999999998,286.0004,2,2,8,0,0,2
135,6.440000000000001,151.0004,0,2,8,0,0,1
572,1.1999999999999997,0.0,1,2,13,0,0,2
380,1.1300000000000008,0.0,3,0,6,0,0,2
182,3.380000000000001,104.00040000000001,3,2,1,0,0,2
181,3.6899999999999995,105.00040000000001,3,2,9,0,0,2
269,1.1499999999999995,17.000400000000013,1,1,5,0,0,2
644,0.27,0.0,3,1,13,0,1,2
15,3.960000000000001,271.0004,0,2,8,0,0,0
71,9.15,215.0004,3,2,7,0,1,0
390,1.6100000000000012,0.0,0,0,6,0,0,2
265,3.42,21.000400000000013,1,0,6,0,0,0
206,3.84,80.00040000000001,3,0,6,0,0,1
171,4.95,115.00040000000001,1,0,6,0,0,0
418,2.0,0.0,2,0,9,1,0,2
300,1.01,0.0,3,0,10,0,0,1
627,0.7599999999999998,0.0,3,0,6,1,0,1
212,3.45,74.00040000000001,1,2,9,0,0,2
270,0.29000000000000004,16.000400000000013,3,0,10,0,0,2
0,16.79,286.0004,0,2,11,0,0,0
735,-1.7000000000000002,0.0,3,0,6,1,0,2
368,2.9800000000000004,0.0,3,0,6,0,0,0
74,9.129999999999999,212.0004,2,2,8,0,1,2
195,14.41,91.00040000000001,3,1,0,0,0,1
0,12.3,286.0004,3,1,12,0,0,0
528,-1.3399999999999999,0.0,2,0,9,1,0,2
140,6.549999999999999,146.0004,1,2,4,0,0,2
8,16.04,278.0004,3,1,0,0,0,0
699,-0.16999999999999993,0.0,3,1,10,1,0,0
179,4.440000000000001,107.00040000000001,3,1,12,1,0,0
163,8.46,123.00040000000001,4,1,2,0,0,0
178,5.129999999999999,108.00040000000001,3,2,7,0,0,0
205,4.130000000000001,81.00040000000001,3,0,6,0,0,2
391,0.8599999999999999,0.0,3,2,13,0,0,0
372,1.5300000000000002,0.0,3,0,6,0,0,2
145,1.1399999999999997,141.0004,3,2,1,0,0,0
333,0.6299999999999999,0.0,0,2,5,0,0,2
199,6.4300000000000015,87.00040000000001,2,2,9,0,0,2
657,-0.44999999999999996,0.0,3,0,13,1,0,1
267,4.66,19.000400000000013,3,2,4,0,0,2
110,7.82,176.0004,1,2,9,0,0,2
208,12.149999999999999,78.00040000000001,3,1,12,0,0,0
383,0.15000000000000036,0.0,3,0,10,0,0,2
227,4.3100000000000005,59.00040000000001,1,0,6,0,0,1
498,1.5199999999999996,0.0,1,2,1,1,0,0
216,0.43999999999999995,70.00040000000001,3,1,10,0,0,2
133,8.75,153.0004,3,1,12,0,0,2
0,11.300000000000002,286.0004,3,1,2,0,0,0
266,-1.3899999999999988,20.000400000000013,3,1,12,1,0,0
135,2.66,151.0004,2,2,8,1,1,1
314,1.5100000000000002,0.0,4,1,13,0,0,0
182,8.630000000000003,104.00040000000001,3,1,0,0,0,2
201,2.49,85.00040000000001,3,1,1,0,0,2
160,9.14,126.00040000000001,3,1,12,0,0,2
338,2.9800000000000004,0.0,2,2,9,0,0,1
168,0.9100000000000001,118.00040000000001,3,1,10,0,0,2
354,0.29000000000000004,0.0,3,2,13,0,0,0
44,11.600000000000001,242.0004,4,1,2,0,0,0
364,0.81,0.0,3,2,13,0,0,0
312,0.6199999999999997,0.0,0,2,5,0,0,2
508,-0.6299999999999999,0.0,0,1,1,1,0,0
226,3.55,60.00040000000001,3,1,1,0,0,0
316,2.369999999999999,0.0,3,0,6,0,0,2
381,1.92,0.0,2,1,5,0,1,2
117,5.429999999999998,169.0004,4,2,2,0,0,2
403,1.4500000000000002,0.0,1,2,13,0,0,2
558,0.21999999999999975,0.0,4,2,13,0,0,2
48,12.790000000000001,238.0004,1,1,8,0,0,0
56,5.5699999999999985,230.0004,3,2,7,0,0,1
290,0.41999999999999993,0.0,3,1,13,0,0,2
203,1.3999999999999995,83.00040000000001,0,0,5,0,1,2
511,1.9899999999999998,0.0,1,0,13,0,0,2
279,0.7400000000000002,7.000400000000013,4,2,13,0,0,2
379,0.20999999999999908,0.0,3,2,2,1,0,0
109,2.5300000000000002,177.0004,0,0,5,0,0,0
451,1.0299999999999994,0.0,3,0,6,0,0,0
190,10.77,96.00040000000001,1,1,4,0,0,2
239,1.26,47.00040000000001,3,2,13,0,0,1
199,12.799999999999997,87.00040000000001,0,2,11,0,0,1
182,3.05,104.00040000000001,1,2,1,0,0,2
0,6.919999999999998,286.0004,3,2,4,0,0,1
118,4.9,168.0004,3,1,1,0,0,2
227,1.040000000000001,59.00040000000001,1,2,8,1,0,2
228,2.4299999999999997,58.00040000000001,3,1,2,1,0,0
48,3.870000000000001,238.0004,3,2,7,0,0,0
212,1.25,74.00040000000001,3,0,6,0,0,0
286,1.79,0.0004000000000132786,3,2,1,0,0,0
192,4.050000000000001,94.00040000000001,0,2,9,0,0,1
244,3.4899999999999998,42.00040000000001,1,1,5,0,0,0
179,1.4100000000000001,107.00040000000001,2,2,9,0,0,0
433,2.5,0.0,2,1,5,0,1,0
124,9.219999999999999,162.0004,2,2,8,0,0,2
394,4.5600000000000005,0.0,4,0,6,0,0,2
188,0.5500000000000003,98.00040000000001,3,1,13,0,0,1
612,0.9900000000000002,0.0,1,0,13,0,0,0
252,1.4399999999999995,34.00040000000001,0,0,6,0,0,1
245,0.09999999999999964,41.00040000000001,0,0,6,0,0,0
408,0.4400000000000004,0.0,3,2,9,1,0,0
319,3.21,0.0,3,0,6,0,0,2
85,8.3,201.0004,3,1,4,0,0,2
597,3.01,0.0,1,0,6,1,1,0
97,7.580000000000002,189.0004,3,1,12,0,1,2
149,8.43,137.0004,1,1,4,0,0,1
676,0.16999999999999993,0.0,3,1,13,1,0,1
363,5.17,0.0,1,2,4,0,0,1
578,0.8200000000000001,0.0,3,2,13,0,0,2
0,6.199999999999999,286.0004,2,1,8,0,0,2
66,13.720000000000002,220.0004,0,1,11,0,0,0
428,0.54,0.0,3,1,13,0,0,2
505,0.7200000000000002,0.0,1,0,13,0,0,0
124,9.290000000000006,162.0004,0,2,11,0,0,2
254,1.5699999999999998,32.00040000000001,3,1,1,0,0,2
359,1.1800000000000006,0.0,0,2,5,0,0,2
340,1.5599999999999996,0.0,3,1,1,0,0,2
583,-0.3899999999999997,0.0,0,2,13,0,0,0
593,-0.41000000000000014,0.0,3,2,1,1,0,2
556,0.8300000000000001,0.0,3,2,1,1,0,1
536,0.6599999999999993,0.0,1,1,1,1,0,2
320,2.9399999999999995,0.0,2,1,5,0,0,1
443,0.9700000000000006,0.0,0,2,9,0,0,2
467,0.6299999999999999,0.0,3,1,13,0,0,0
220,-0.39000000000000057,66.00040000000001,3,1,12,1,0,2
745,1.17,0.0,1,0,13,0,0,1
508,0.3999999999999999,0.0,3,0,10,0,0,2
524,0.54,0.0,3,2,13,0,0,0
199,6.959999999999999,87.00040000000001,2,1,8,0,1,2
165,12.629999999999999,121.00040000000001,3,1,12,0,0,2
249,5.16,37.00040000000001,3,1,12,0,1,1
359,5.3999999999999995,0.0,1,2,1,0,0,0
0,9.040000000000001,286.0004,1,2,8,0,0,1
264,8.149999999999999,22.000400000000013,0,2,11,0,0,1
726,1.200000000000001,0.0,0,0,6,0,1,0
635,0.4500000000000002,0.0,0,0,13,0,0,0
584,1.2,0.0,3,0,13,0,0,1
174,15.95,112.00040000000001,1,2,2,0,0,1
730,0.7199999999999998,0.0,0,2,13,0,0,2
240,6.57,46.00040000000001,1,1,8,0,0,0
445,0.21999999999999975,0.0,3,1,10,0,0,0
462,1.0299999999999998,0.0,0,0,13,0,0,1
444,0.7100000000000002,0.0,3,1,10,0,0,2
356,2.9400000000000004,0.0,1,2,1,0,0,2
328,0.17999999999999972,0.0,2,0,9,0,0,0
45,13.3,241.0004,3,1,12,0,0,2
189,5.450000000000001,97.00040000000001,3,2,2,0,0,1
603,1.4699999999999998,0.0,3,0,9,1,1,0
443,0.47999999999999976,0.0,3,1,10,0,0,2
523,0.5699999999999994,0.0,3,0,6,0,0,2
261,8.24,25.000400000000013,3,1,12,0,0,2
306,3.370000000000001,0.0,2,2,9,0,0,2
571,-0.6600000000000001,0.0,0,1,5,1,0,2
177,2.1899999999999995,109.00040000000001,3,1,1,0,0,2
482,2.13,0.0,1,1,5,0,0,2
586,2.620000000000001,0.0,3,0,6,0,0,2
421,3.33,0.0,1,2,2,1,0,0
209,6.149999999999999,77.00040000000001,3,1,12,0,1,1
502,3.5999999999999996,0.0,3,0,6,0,0,2
139,5.050000000000001,147.0004,3,2,0,0,0,0
445,1.2000000000000002,0.0,3,0,6,0,0,1
675,1.1999999999999997,0.0,1,0,13,0,0,2
251,0.30999999999999983,35.00040000000001,3,0,10,0,0,1
394,4.109999999999999,0.0,1,0,9,0,0,0
204,11.009999999999998,82.00040000000001,1,1,2,0,0,2
384,4.3100000000000005,0.0,2,2,9,0,0,1
109,9.07,177.0004,3,2,7,0,0,2
252,3.6799999999999997,34.00040000000001,3,2,4,0,0,2
104,10.41,182.0004,4,2,4,0,0,1
433,2.1399999999999997,0.0,3,0,6,0,0,2
434,2.3099999999999996,0.0,3,0,6,0,0,0
313,4.530000000000001,0.0,2,0,9,0,0,0
0,4.08,286.0004,1,1,5,0,0,0
205,5.91,81.00040000000001,2,1,8,1,0,2
486,0.9200000000000002,0.0,3,2,13,0,0,2
203,1.81,83.00040000000001,0,2,5,0,0,0
528,-1.0500000000000007,0.0,0,0,6,1,0,2
559,1.2000000000000006,0.0,1,2,5,1,0,2
296,2.5,0.0,3,0,6,0,0,0
585,-3.24,0.0,2,0,9,1,0,0
251,4.18,35.00040000000001,3,0,9,0,0,0
214,0.5,72.00040000000001,3,1,10,0,0,1
433,0.8200000000000003,0.0,1,2,13,0,0,2
356,0.4800000000000002,0.0,3,2,13,0,0,2
91,8.919999999999998,195.0004,3,2,7,0,0,2
146,0.6000000000000001,140.0004,3,1,10,0,0,0
309,-0.7600000000000007,0.0,3,2,1,1,0,0
633,-0.9100000000000001,0.0,3,0,6,1,0,2
118,2.709999999999999,168.0004,1,1,8,1,0,0
355,3.539999999999999,0.0,1,2,2,1,0,1
174,7.25,112.00040000000001,3,1,12,0,0,0
302,2.3000000000000007,0.0,3,0,6,0,0,2
438,1.9300000000000006,0.0,1,1,13,0,0,2
180,4.51,106.00040000000001,2,2,9,0,0,2
117,12.230000000000004,169.0004,2,1,11,1,0,2
336,1.8599999999999994,0.0,1,0,9,0,0,0
275,1.12,11.000400000000013,1,2,9,1,0,0
60,7.809999999999999,226.0004,3,1,12,0,0,0
411,-6.829999999999998,0.0,2,1,3,1,1,1
345,2.9400000000000004,0.0,3,2,9,0,0,0
171,6.23,115.00040000000001,3,1,12,0,0,2
49,10.770000000000001,237.0004,3,1,2,0,0,0
165,4.479999999999997,121.00040000000001,0,2,11,0,0,1
327,0.6199999999999999,0.0,3,1,10,0,0,2
372,-3.59,0.0,2,0,9,1,0,0
289,3.4400000000000013,0.0,2,0,9,0,1,0
280,0.6799999999999997,6.000400000000013,2,1,5,0,0,2
260,6.720000000000001,26.000400000000013,2,2,9,0,0,0
111,14.8,175.0004,3,1,12,0,0,1
261,1.459999999999999,25.000400000000013,2,1,5,0,0,0
180,5.340000000000001,106.00040000000001,1,1,1,0,0,2
296,3.9299999999999997,0.0,3,1,4,0,0,2
675,-0.18999999999999995,0.0,3,0,10,1,0,2
245,5.06,41.00040000000001,1,1,1,0,1,0
59,16.79,227.0004,3,1,0,0,0,2
304,1.11,0.0,3,0,10,0,0,2
92,3.379999999999999,194.0004,2,1,8,1,0,2
404,0.08000000000000007,0.0,3,1,10,1,0,2
719,0.4600000000000002,0.0,3,1,10,1,0,2
36,13.940000000000005,250.0004,0,2,0,0,0,2
119,2.1099999999999994,167.0004,2,1,5,0,0,0
359,1.5500000000000007,0.0,2,2,9,0,0,2
645,0.7299999999999995,0.0,3,0,6,1,0,1
247,4.03,39.00040000000001,3,0,6,0,0,2
28,8.11,258.0004,2,1,8,0,0,2
278,2.55,8.000400000000013,1,2,1,0,0,1
304,1.0500000000000007,0.0,3,0,6,0,0,2
85,8.39,201.0004,3,2,2,0,0,2
91,8.040000000000003,195.0004,2,1,8,0,0,2
69,7.149999999999999,217.0004,2,1,8,1,0,1
108,13.970000000000002,178.0004,3,1,12,0,0,0
77,3.170000000000001,209.0004,3,1,1,0,0,1
742,0.019999999999999574,0.0,3,0,6,1,0,0
153,9.66,133.0004,3,1,12,0,0,1
428,0.3200000000000003,0.0,3,0,6,0,1,2
331,-2.620000000000001,0.0,3,2,7,1,0,2
358,0.3500000000000001,0.0,3,1,13,0,0,0
136,9.230000000000002,150.0004,1,1,2,0,0,2
400,1.5099999999999998,0.0,0,0,6,0,0,2
221,0.8899999999999999,65.00040000000001,3,0,13,0,0,2
94,7.950000000000001,192.0004,3,2,7,0,0,2
370,4.71,0.0,1,2,1,0,0,0
64,5.9399999999999995,222.0004,3,0,6,0,0,0
563,0.20000000000000018,0.0,3,1,13,0,0,2
202,-0.21999999999999886,84.00040000000001,2,2,8,1,0,2
96,5.420000000000002,190.0004,1,1,11,1,0,2
159,2.920000000000001,127.00040000000001,3,0,9,0,0,2
543,1.2399999999999998,0.0,1,0,13,0,0,2
334,3.54,0.0,1,2,9,0,0,1
0,15.0,286.0004,0,1,0,0,0,2
0,11.579999999999998,286.0004,3,1,0,0,0,1
141,4.859999999999999,145.0004,2,2,9,0,0,2
142,7.909999999999997,144.0004,1,1,11,1,0,1
275,2.9899999999999993,11.000400000000013,3,0,6,0,0,0
26,-2.8200000000000003,260.0004,2,1,0,1,0,0
341,1.5099999999999998,0.0,3,0,6,0,0,2
377,0.8,0.0,3,1,10,0,0,0
208,3.54,78.00040000000001,3,0,6,0,0,0
235,2.5,51.00040000000001,3,1,1,0,0,2
164,0.8499999999999999,122.00040000000001,3,1,10,0,0,0
699,-0.27,0.0,3,1,10,1,1,0
16,5.609999999999999,270.0004,1,1,1,0,0,0
54,11.430000000000001,232.0004,1,2,8,0,0,1
412,2.6099999999999994,0.0,1,0,6,0,0,2
325,1.7199999999999998,0.0,1,1,13,0,0,2
179,9.200000000000001,107.00040000000001,2,2,8,0,0,2
221,3.95,65.00040000000001,3,2,1,0,0,1
151,9.559999999999999,135.0004,3,1,12,0,0,1
432,-0.15000000000000036,0.0,3,2,1,1,0,2
397,0.5099999999999998,0.0,3,1,10,0,0,2
317,4.4,0.0,3,0,6,0,0,1
205,5.65,81.00040000000001,3,2,7,0,0,2
86,8.18,200.0004,1,1,8,0,0,0
506,0.7400000000000002,0.0,3,2,13,0,0,2
0,13.22,286.0004,3,1,12,0,0,1
270,0.9600000000000002,16.000400000000013,3,0,10,0,0,2
276,1.4299999999999997,10.000400000000013,1,1,5,0,0,2
624,0.7800000000000002,0.0,1,0,6,1,0,0
0,7.27,286.0004,3,1,12,0,0,0
254,6.17,32.00040000000001,1,1,8,0,0,2
0,10.739999999999995,286.0004,0,1,3,0,0,2
363,1.29,0.0,1,2,13,0,0,1
349,1.0999999999999999,0.0,3,1,13,0,0,2
406,0.10999999999999988,0.0,3,2,13,0,0,2
0,5.159999999999998,286.0004,3,2,7,0,0,2
218,4.729999999999999,68.00040000000001,3,2,7,0,0,2
336,1.3,0.0,3,2,13,0,0,0
148,3.8500000000000014,138.0004,3,2,2,0,0,2
260,0.54,26.000400000000013,2,2,5,0,0,0
96,8.879999999999999,190.0004,3,1,12,0,0,2
285,0.6200000000000001,1.0004000000000133,4,2,1,0,0,0
350,0.8300000000000001,0.0,3,2,1,0,0,2
244,5.99,42.00040000000001,1,2,9,0,0,0
348,1.43,0.0,3,1,13,0,0,0
265,13.619999999999997,21.000400000000013,2,1,3,0,0,2
90,9.94,196.0004,1,1,8,0,0,2
97,7.18,189.0004,1,1,1,0,0,0
255,0.6899999999999995,31.000400000000013,0,1,5,0,0,2
318,4.07,0.0,3,2,7,0,0,2
330,4.660000000000002,0.0,3,1,12,0,0,0
142,5.460000000000001,144.0004,4,1,2,0,0,2
126,9.93,160.0004,2,2,8,0,0,2
287,4.93,0.0,3,2,4,0,0,0
605,0.96,0.0,3,2,13,0,0,2
336,1.0499999999999998,0.0,3,1,13,0,1,0
186,6.4399999999999995,100.00040000000001,3,2,4,0,0,1
324,1.7599999999999998,0.0,1,2,13,0,0,1
347,2.8199999999999985,0.0,0,0,6,0,0,1
651,0.050000000000000266,0.0,3,0,10,0,0,0
303,8.880000000000003,0.0,2,1,3,0,0,1
377,8.11,0.0,3,1,12,0,0,1
431,1.6099999999999999,0.0,3,1,1,0,0,2
263,-0.18999999999999773,23.000400000000013,2,2,8,1,0,1
117,13.009999999999998,169.0004,3,1,0,0,1,0
308,12.879999999999995,0.0,1,2,11,0,0,2
601,1.17,0.0,1,1,13,0,0,2
0,5.58,286.0004,3,1,4,0,0,1
442,3.710000000000001,0.0,0,0,6,0,0,0
205,2.66,81.00040000000001,3,2,1,0,0,1
607,1.0500000000000003,0.0,3,0,13,0,0,2
414,1.5099999999999998,0.0,3,0,6,0,0,1
476,2.09,0.0,3,2,9,0,0,2
452,1.1399999999999997,0.0,3,0,9,0,0,1
438,0.20999999999999996,0.0,3,0,6,0,0,2
567,6.070000000000001,0.0,1,0,6,0,0,2
0,5.26,286.0004,0,2,8,0,0,1
0,11.329999999999998,286.0004,3,1,12,0,0,1
48,11.21,238.0004,2,1,8,0,0,2
560,0.4900000000000002,0.0,4,2,13,0,0,1
137,3.4899999999999993,149.0004,0,1,1,0,0,2
413,2.639999999999999,0.0,0,0,9,0,0,2
315,3.08,0.0,3,1,4,0,0,0
0,13.98,286.0004,1,1,8,0,0,0
227,0.8699999999999999,59.00040000000001,3,1,10,0,0,2
152,6.43,134.0004,3,2,2,0,0,1
293,0.7799999999999998,0.0,0,1,5,0,0,2
197,8.330000000000002,89.00040000000001,0,1,3,0,0,0
171,10.020000000000001,115.00040000000001,1,1,4,0,0,1
382,7.41,0.0,1,0,6,0,0,0
247,1.6599999999999997,39.00040000000001,1,1,13,0,0,1
297,2.8000000000000003,0.0,1,0,5,0,0,2
89,6.289999999999999,197.0004,0,1,8,0,0,1
166,0.9800000000000002,120.00040000000001,3,0,10,0,0,1
459,1.2999999999999998,0.0,1,0,13,0,0,1
59,10.160000000000004,227.0004,0,2,3,0,0,2
299,1.7700000000000005,0.0,1,1,5,0,0,2
690,-0.14000000000000057,0.0,4,0,6,1,0,2
342,1.9299999999999997,0.0,0,0,6,0,0,1
419,1.6899999999999995,0.0,0,0,6,0,0,0
201,4.25,85.00040000000001,3,0,6,0,0,0
484,1.3500000000000005,0.0,2,1,5,1,0,0
139,1.3800000000000008,147.0004,0,1,8,0,0,0
131,2.0500000000000007,155.0004,4,2,1,0,0,1
39,16.610000000000003,247.0004,0,1,3,0,0,2
233,15.179999999999996,53.00040000000001,1,1,11,0,0,1
294,0.7399999999999998,0.0,3,1,10,0,0,0
213,3.7799999999999994,73.00040000000001,2,2,9,0,0,1
172,5.93,114.00040000000001,0,2,11,0,0,2
253,1.33,33.00040000000001,3,0,6,0,0,0
445,0.5100000000000007,0.0,3,0,6,0,0,2
134,3.8599999999999994,152.0004,2,2,8,0,0,2
201,10.600000000000001,85.00040000000001,1,2,4,0,0,2
335,1.5600000000000005,0.0,3,2,4,0,0,2
180,14.6,106.00040000000001,1,2,2,0,0,0
334,0.7800000000000002,0.0,2,1,5,0,0,2
59,5.389999999999999,227.0004,3,2,9,0,0,2
301,2.34,0.0,2,0,5,0,0,0
418,0.4900000000000002,0.0,3,1,10,0,0,2
408,-0.029999999999999805,0.0,1,2,5,1,0,0
498,1.9699999999999998,0.0,1,0,13,0,0,2
399,1.3300000000000005,0.0,1,2,13,0,0,2
266,12.199999999999996,20.000400000000013,2,2,11,0,1,0
269,1.4000000000000004,17.000400000000013,3,2,7,1,0,2
398,0.25,0.0,3,0,10,0,0,0
120,16.909999999999997,166.0004,3,2,0,0,0,1
202,15.279999999999998,84.00040000000001,1,1,11,0,0,1
290,0.71,0.0,4,1,1,0,0,2
299,0.54,0.0,1,1,5,0,0,2
70,13.15,216.0004,1,1,8,0,0,2
23,11.75,263.0004,1,1,8,0,0,0
0,11.52,286.0004,3,1,12,0,0,1
312,0.54,0.0,3,0,13,0,0,1
353,13.700000000000003,0.0,1,2,3,0,1,2
138,13.849999999999998,148.0004,0,2,11,0,0,2
375,3.0,0.0,3,0,6,0,0,1
147,1.6400000000000006,139.0004,3,2,7,0,0,1
302,6.25,0.0,1,0,6,0,0,0
186,4.83,100.00040000000001,1,0,6,0,0,2
464,4.01,0.0,1,0,6,0,0,2
230,3.9899999999999993,56.00040000000001,3,0,6,0,0,0
330,1.42,0.0,0,1,1,0,0,2
30,5.819999999999999,256.0004,0,1,1,0,0,0
365,5.8100000000000005,0.0,1,0,6,0,0,0
